;case:concept:name;time:timestamp;concept:name;customers;age;bankaccount;price;weight;EID
2734;660827;2019-12-31 22:08:36;package delivered;Mahsa Bafrani;58.0;35775.0;2865.97;4.306;14247.0
2735;660828;2019-12-30 09:40:48;create package;Lisa Mannel;51.0;44449.0;8837.93;11.748;14085.0
2736;660828;2019-12-31 12:25:22;send package;Lisa Mannel;51.0;44449.0;8837.93;11.748;14188.0
2737;660828;2019-12-31 18:36:06;package delivered;Lisa Mannel;51.0;44449.0;8837.93;11.748;14242.0
2738;660829;2019-12-30 14:30:52;create package;Christine Dobbert;43.0;59702.0;2071.98;3.22;14118.0
2739;660829;2019-12-31 10:56:00;send package;Christine Dobbert;43.0;59702.0;2071.98;3.22;14181.0
2740;660829;2019-12-31 18:04:26;failed delivery;Christine Dobbert;43.0;59702.0;2071.98;3.22;14236.0
2741;660829;2019-12-31 21:11:16;failed delivery;Christine Dobbert;43.0;59702.0;2071.98;3.22;14246.0
2742;660829;2020-01-01 08:40:57;failed delivery;Christine Dobbert;43.0;59702.0;2071.98;3.22;14249.0
2743;660829;2020-01-01 20:42:46;package delivered;Christine Dobbert;43.0;59702.0;2071.98;3.22;14337.0
2744;660830;2019-12-30 16:23:58;create package;Christina Rensinghof;41.0;17020.0;2112.0;1.635;14134.0
2745;660830;2019-12-30 16:43:14;send package;Christina Rensinghof;41.0;17020.0;2112.0;1.635;14138.0
2746;660830;2019-12-31 09:20:50;package delivered;Christina Rensinghof;41.0;17020.0;2112.0;1.635;14165.0
2747;660831;2019-12-30 18:33:54;create package;Majid Rafiei;46.0;74370.0;8926.96;7.43;14153.0
2748;660831;2019-12-31 16:48:26;send package;Majid Rafiei;46.0;74370.0;8926.96;7.43;14221.0
2749;660831;2020-01-01 10:28:22;package delivered;Majid Rafiei;46.0;74370.0;8926.96;7.43;14270.0
2750;660832;2019-12-31 00:00:00;create package;Gyunam Park;55.0;27275.0;4262.96;4.999;14159.0
2751;660832;2019-12-31 16:36:06;send package;Gyunam Park;55.0;27275.0;4262.96;4.999;14216.0
2752;660832;2020-01-01 10:05:51;package delivered;Gyunam Park;55.0;27275.0;4262.96;4.999;14263.0
2753;660833;2019-12-31 14:25:05;create package;Claudia Graf;54.0;29653.0;2243.97;3.027;14198.0
2754;660833;2020-01-01 12:51:43;send package;Claudia Graf;54.0;29653.0;2243.97;3.027;14288.0
2755;660833;2020-01-01 15:06:21;package delivered;Claudia Graf;54.0;29653.0;2243.97;3.027;14300.0
2756;660834;2019-12-31 16:34:09;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;1337.97;3.23;14215.0
2757;660834;2020-01-01 11:02:41;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;1337.97;3.23;14274.0
2758;660834;2020-01-01 15:54:24;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;1337.97;3.23;14311.0
2759;660835;2019-12-31 17:06:38;create package;Junxiong Gao;52.0;96270.0;1842.97;4.113;14226.0
2760;660835;2020-01-01 09:30:09;send package;Junxiong Gao;52.0;96270.0;1842.97;4.113;14256.0
2761;660835;2020-01-01 09:48:54;package delivered;Junxiong Gao;52.0;96270.0;1842.97;4.113;14260.0
2762;660836;2019-12-31 18:30:15;create package;Luis Santos;48.0;37644.0;9105.96;6.569;14241.0
2763;660836;2020-01-01 09:42:18;send package;Luis Santos;48.0;37644.0;9105.96;6.569;14258.0
2764;660836;2020-01-01 11:27:51;package delivered;Luis Santos;48.0;37644.0;9105.96;6.569;14277.0
2765;660837;2020-01-01 13:24:27;create package;Seran Uysal;40.0;69940.0;89.99;0.88;14292.0
2766;660837;2020-01-02 10:25:42;send package;Seran Uysal;40.0;69940.0;89.99;0.88;14355.0
2767;660837;2020-01-02 11:47:45;package delivered;Seran Uysal;40.0;69940.0;89.99;0.88;14371.0
2768;660838;2020-01-01 14:12:24;create package;Kefang Ding;38.0;76896.0;3993.93;5.6160000000000005;14295.0
2769;660838;2020-01-02 11:26:50;send package;Kefang Ding;38.0;76896.0;3993.93;5.6160000000000005;14366.0
2770;660838;2020-01-02 15:23:41;package delivered;Kefang Ding;38.0;76896.0;3993.93;5.6160000000000005;14387.0
2771;660839;2020-01-01 16:12:49;create package;Marco Pegoraro;50.0;91248.0;5865.97;5.72;14316.0
2772;660839;2020-01-02 12:50:03;send package;Marco Pegoraro;50.0;91248.0;5865.97;5.72;14376.0
2773;660839;2020-01-02 16:16:46;package delivered;Marco Pegoraro;50.0;91248.0;5865.97;5.72;14391.0
2774;660840;2020-01-01 18:10:55;create package;Mahsa Bafrani;58.0;35775.0;2653.96;3.3760000000000003;14330.0
2775;660840;2020-01-02 09:18:41;send package;Mahsa Bafrani;58.0;35775.0;2653.96;3.3760000000000003;14347.0
2776;660840;2020-01-02 12:00:46;package delivered;Mahsa Bafrani;58.0;35775.0;2653.96;3.3760000000000003;14372.0
2777;660841;2020-01-02 09:20:26;create package;Tobias Brockhoff;30.0;69038.0;2922.0;1.342;14350.0
2778;660841;2020-01-02 16:48:18;send package;Tobias Brockhoff;30.0;69038.0;2922.0;1.342;14398.0
2779;660841;2020-01-03 11:15:27;failed delivery;Tobias Brockhoff;30.0;69038.0;2922.0;1.342;14439.0
2780;660841;2020-01-03 17:13:06;package delivered;Tobias Brockhoff;30.0;69038.0;2922.0;1.342;14478.0
2781;660842;2020-01-02 10:31:21;create package;Mahnaz Qafari;40.0;83924.0;3246.98;4.5760000000000005;14357.0
2782;660842;2020-01-02 16:56:05;send package;Mahnaz Qafari;40.0;83924.0;3246.98;4.5760000000000005;14399.0
2783;660842;2020-01-03 12:35:38;package delivered;Mahnaz Qafari;40.0;83924.0;3246.98;4.5760000000000005;14447.0
2784;660843;2020-01-02 13:49:41;create package;Wil van der Aalst;34.0;48846.0;2532.92;6.519;14379.0
2785;660843;2020-01-02 14:55:01;send package;Wil van der Aalst;34.0;48846.0;2532.92;6.519;14385.0
2786;660843;2020-01-02 16:32:04;package delivered;Wil van der Aalst;34.0;48846.0;2532.92;6.519;14396.0
2787;660844;2020-01-02 19:40:01;create package;Lisa Mannel;51.0;44449.0;3916.97;4.573;14415.0
2788;660844;2020-01-06 09:42:13;send package;Lisa Mannel;51.0;44449.0;3916.97;4.573;14500.0
2789;660844;2020-01-06 11:37:59;package delivered;Lisa Mannel;51.0;44449.0;3916.97;4.573;14516.0
2790;660845;2020-01-03 10:45:06;create package;Majid Rafiei;46.0;74370.0;907.99;1.15;14430.0
2791;660845;2020-01-06 15:24:16;send package;Majid Rafiei;46.0;74370.0;907.99;1.15;14546.0
2792;660845;2020-01-07 12:54:18;package delivered;Majid Rafiei;46.0;74370.0;907.99;1.15;14625.0
2793;660846;2020-01-03 10:56:05;create package;Gyunam Park;55.0;27275.0;4574.0;2.278;14434.0
2794;660846;2020-01-03 14:31:58;send package;Gyunam Park;55.0;27275.0;4574.0;2.278;14461.0
2795;660846;2020-01-06 12:18:46;failed delivery;Gyunam Park;55.0;27275.0;4574.0;2.278;14521.0
2796;660846;2020-01-06 16:29:58;package delivered;Gyunam Park;55.0;27275.0;4574.0;2.278;14558.0
2797;660847;2020-01-03 11:33:19;create package;Mohammadreza Fani Sani;51.0;61801.0;1533.98;2.329;14441.0
2798;660847;2020-01-06 09:29:33;send package;Mohammadreza Fani Sani;51.0;61801.0;1533.98;2.329;14499.0
2799;660847;2020-01-06 13:56:32;package delivered;Mohammadreza Fani Sani;51.0;61801.0;1533.98;2.329;14535.0
2800;660848;2020-01-03 12:40:39;create package;Claudia Graf;54.0;29653.0;4697.98;3.784;14450.0
2801;660848;2020-01-03 14:26:07;send package;Claudia Graf;54.0;29653.0;4697.98;3.784;14459.0
2802;660848;2020-01-06 15:44:56;package delivered;Claudia Graf;54.0;29653.0;4697.98;3.784;14551.0
2803;660849;2020-01-03 14:25:46;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;1057.98;1.741;14458.0
2804;660849;2020-01-06 12:48:18;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;1057.98;1.741;14527.0
2805;660849;2020-01-06 17:13:04;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;1057.98;1.741;14569.0
2806;660850;2020-01-03 16:01:12;create package;Luis Santos;48.0;37644.0;3528.98;3.593;14471.0
2807;660850;2020-01-06 10:52:11;send package;Luis Santos;48.0;37644.0;3528.98;3.593;14510.0
2808;660850;2020-01-06 16:33:27;package delivered;Luis Santos;48.0;37644.0;3528.98;3.593;14560.0
2809;660851;2020-01-03 18:56:19;create package;Seran Uysal;40.0;69940.0;2873.99;2.886;14486.0
2810;660851;2020-01-06 09:45:47;send package;Seran Uysal;40.0;69940.0;2873.99;2.886;14501.0
2811;660851;2020-01-06 15:34:51;package delivered;Seran Uysal;40.0;69940.0;2873.99;2.886;14549.0
2812;660852;2020-01-05 00:00:00;create package;Christine Dobbert;43.0;59702.0;2257.95;5.193;14489.0
2813;660852;2020-01-06 15:18:12;send package;Christine Dobbert;43.0;59702.0;2257.95;5.193;14542.0
2814;660852;2020-01-06 16:42:12;package delivered;Christine Dobbert;43.0;59702.0;2257.95;5.193;14561.0
2815;660853;2020-01-06 12:05:47;create package;Junxiong Gao;52.0;96270.0;289.96;2.44;14518.0
2816;660853;2020-01-06 14:59:06;send package;Junxiong Gao;52.0;96270.0;289.96;2.44;14541.0
2817;660853;2020-01-06 16:27:06;package delivered;Junxiong Gao;52.0;96270.0;289.96;2.44;14557.0
2818;660854;2020-01-06 12:48:00;create package;Christina Rensinghof;41.0;17020.0;6959.98;7.085;14526.0
2819;660854;2020-01-06 15:23:12;send package;Christina Rensinghof;41.0;17020.0;6959.98;7.085;14545.0
2820;660854;2020-01-06 16:56:51;package delivered;Christina Rensinghof;41.0;17020.0;6959.98;7.085;14564.0
2821;660855;2020-01-06 15:20:35;create package;Kefang Ding;38.0;76896.0;1717.99;0.598;14544.0
2822;660855;2020-01-06 17:46:34;send package;Kefang Ding;38.0;76896.0;1717.99;0.598;14570.0
2823;660855;2020-01-07 11:59:19;package delivered;Kefang Ding;38.0;76896.0;1717.99;0.598;14616.0
2824;660856;2020-01-06 16:15:26;create package;Tobias Brockhoff;30.0;69038.0;4207.99;2.546;14555.0
2825;660856;2020-01-06 20:42:25;send package;Tobias Brockhoff;30.0;69038.0;4207.99;2.546;14583.0
2826;660856;2020-01-07 16:41:51;package delivered;Tobias Brockhoff;30.0;69038.0;4207.99;2.546;14652.0
2827;660857;2020-01-06 17:07:29;create package;Marco Pegoraro;50.0;91248.0;10394.95;10.361;14568.0
2828;660857;2020-01-07 11:54:56;send package;Marco Pegoraro;50.0;91248.0;10394.95;10.361;14615.0
2829;660857;2020-01-07 13:23:44;package delivered;Marco Pegoraro;50.0;91248.0;10394.95;10.361;14627.0
2830;660858;2020-01-07 11:27:33;create package;Mahnaz Qafari;40.0;83924.0;799.0;0.166;14611.0
2831;660858;2020-01-07 16:19:21;send package;Mahnaz Qafari;40.0;83924.0;799.0;0.166;14648.0
2832;660858;2020-01-08 08:27:01;package delivered;Mahnaz Qafari;40.0;83924.0;799.0;0.166;14671.0
2833;660859;2020-01-07 12:06:12;create package;Majid Rafiei;46.0;74370.0;4243.95;5.925;14618.0
2834;660859;2020-01-07 15:19:08;send package;Majid Rafiei;46.0;74370.0;4243.95;5.925;14639.0
2835;660859;2020-01-08 10:25:55;package delivered;Majid Rafiei;46.0;74370.0;4243.95;5.925;14691.0
2836;660860;2020-01-07 15:45:56;create package;Mohammadreza Fani Sani;51.0;61801.0;3597.99;1.99;14643.0
2837;660860;2020-01-08 10:56:45;send package;Mohammadreza Fani Sani;51.0;61801.0;3597.99;1.99;14697.0
2838;660860;2020-01-09 13:23:16;package delivered;Mohammadreza Fani Sani;51.0;61801.0;3597.99;1.99;14837.0
2839;660861;2020-01-07 17:20:58;create package;Wil van der Aalst;34.0;48846.0;29.99;0.38;14656.0
2840;660861;2020-01-08 08:48:50;send package;Wil van der Aalst;34.0;48846.0;29.99;0.38;14675.0
2841;660861;2020-01-08 12:33:15;package delivered;Wil van der Aalst;34.0;48846.0;29.99;0.38;14716.0
2842;660862;2020-01-07 17:47:49;create package;Gyunam Park;55.0;27275.0;4292.99;2.8510000000000004;14659.0
2843;660862;2020-01-08 16:47:33;send package;Gyunam Park;55.0;27275.0;4292.99;2.8510000000000004;14757.0
2844;660862;2020-01-09 12:00:34;package delivered;Gyunam Park;55.0;27275.0;4292.99;2.8510000000000004;14826.0
2845;660863;2020-01-08 08:37:35;create package;Mahsa Bafrani;58.0;35775.0;1662.98;2.033;14673.0
2846;660863;2020-01-08 10:03:28;send package;Mahsa Bafrani;58.0;35775.0;1662.98;2.033;14684.0
2847;660863;2020-01-09 10:53:55;package delivered;Mahsa Bafrani;58.0;35775.0;1662.98;2.033;14811.0
2848;660864;2020-01-08 10:12:45;create package;Luis Santos;48.0;37644.0;3027.98;4.085;14688.0
2849;660864;2020-01-08 10:52:01;send package;Luis Santos;48.0;37644.0;3027.98;4.085;14696.0
2850;660864;2020-01-08 21:04:02;failed delivery;Luis Santos;48.0;37644.0;3027.98;4.085;14791.0
2851;660864;2020-01-09 13:07:33;failed delivery;Luis Santos;48.0;37644.0;3027.98;4.085;14835.0
2852;660864;2020-01-10 14:57:07;package delivered;Luis Santos;48.0;37644.0;3027.98;4.085;14943.0
2853;660865;2020-01-08 11:20:21;create package;Seran Uysal;40.0;69940.0;89.99;0.28;14700.0
2854;660865;2020-01-08 19:03:51;send package;Seran Uysal;40.0;69940.0;89.99;0.28;14783.0
2855;660865;2020-01-09 09:19:04;package delivered;Seran Uysal;40.0;69940.0;89.99;0.28;14798.0
2856;660866;2020-01-08 11:37:39;create package;Lisa Mannel;51.0;44449.0;2571.98;2.384;14702.0
2857;660866;2020-01-08 17:48:08;send package;Lisa Mannel;51.0;44449.0;2571.98;2.384;14775.0
2858;660866;2020-01-09 10:09:37;package delivered;Lisa Mannel;51.0;44449.0;2571.98;2.384;14806.0
2859;660867;2020-01-08 12:57:09;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;2619.98;2.63;14720.0
2860;660867;2020-01-08 18:11:08;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;2619.98;2.63;14780.0
2861;660867;2020-01-08 19:50:30;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;2619.98;2.63;14786.0
2862;660868;2020-01-08 15:13:16;create package;Junxiong Gao;52.0;96270.0;3874.99;2.9530000000000003;14734.0
2863;660868;2020-01-08 15:47:46;send package;Junxiong Gao;52.0;96270.0;3874.99;2.9530000000000003;14745.0
2864;660868;2020-01-09 11:30:29;failed delivery;Junxiong Gao;52.0;96270.0;3874.99;2.9530000000000003;14820.0
2865;660868;2020-01-09 19:34:14;failed delivery;Junxiong Gao;52.0;96270.0;3874.99;2.9530000000000003;14881.0
2866;660868;2020-01-10 10:32:06;failed delivery;Junxiong Gao;52.0;96270.0;3874.99;2.9530000000000003;14904.0
2867;660868;2020-01-13 08:44:37;failed delivery;Junxiong Gao;52.0;96270.0;3874.99;2.9530000000000003;14992.0
2868;660868;2020-01-13 11:23:50;package delivered;Junxiong Gao;52.0;96270.0;3874.99;2.9530000000000003;15014.0
2869;660869;2020-01-08 15:21:33;create package;Christine Dobbert;43.0;59702.0;5566.98;4.011;14739.0
2870;660869;2020-01-08 17:18:32;send package;Christine Dobbert;43.0;59702.0;5566.98;4.011;14765.0
2871;660869;2020-01-09 15:05:43;package delivered;Christine Dobbert;43.0;59702.0;5566.98;4.011;14847.0
2872;660870;2020-01-08 16:26:15;create package;Christina Rensinghof;41.0;17020.0;2343.96;3.5980000000000003;14751.0
2873;660870;2020-01-09 11:06:03;send package;Christina Rensinghof;41.0;17020.0;2343.96;3.5980000000000003;14814.0
2874;660870;2020-01-09 14:51:27;package delivered;Christina Rensinghof;41.0;17020.0;2343.96;3.5980000000000003;14843.0
2875;660871;2020-01-08 17:14:55;create package;Tobias Brockhoff;30.0;69038.0;15321.95;11.664;14764.0
2876;660871;2020-01-08 17:37:48;send package;Tobias Brockhoff;30.0;69038.0;15321.95;11.664;14773.0
2877;660871;2020-01-09 11:16:22;package delivered;Tobias Brockhoff;30.0;69038.0;15321.95;11.664;14816.0
2878;660872;2020-01-09 11:21:30;create package;Marco Pegoraro;50.0;91248.0;3701.96;5.025;14818.0
2879;660872;2020-01-09 20:34:00;send package;Marco Pegoraro;50.0;91248.0;3701.96;5.025;14884.0
2880;660872;2020-01-09 20:43:11;failed delivery;Marco Pegoraro;50.0;91248.0;3701.96;5.025;14887.0
2881;660872;2020-01-13 10:31:34;package delivered;Marco Pegoraro;50.0;91248.0;3701.96;5.025;15004.0
2882;660873;2020-01-09 15:26:14;create package;Kefang Ding;38.0;76896.0;179.98;1.16;14851.0
2883;660873;2020-01-10 15:11:44;send package;Kefang Ding;38.0;76896.0;179.98;1.16;14945.0
2884;660873;2020-01-13 17:09:06;package delivered;Kefang Ding;38.0;76896.0;179.98;1.16;15068.0
2885;660874;2020-01-09 15:47:35;create package;Majid Rafiei;46.0;74370.0;6577.97;5.746;14855.0
2886;660874;2020-01-09 16:55:56;send package;Majid Rafiei;46.0;74370.0;6577.97;5.746;14866.0
2887;660874;2020-01-13 11:09:27;failed delivery;Majid Rafiei;46.0;74370.0;6577.97;5.746;15010.0
2888;660874;2020-01-13 14:09:35;package delivered;Majid Rafiei;46.0;74370.0;6577.97;5.746;15034.0
2889;660875;2020-01-09 17:06:22;create package;Mohammadreza Fani Sani;51.0;61801.0;3476.98;3.666;14869.0
2890;660875;2020-01-10 12:09:44;send package;Mohammadreza Fani Sani;51.0;61801.0;3476.98;3.666;14924.0
2891;660875;2020-01-13 12:17:05;failed delivery;Mohammadreza Fani Sani;51.0;61801.0;3476.98;3.666;15024.0
2892;660875;2020-01-14 09:57:02;package delivered;Mohammadreza Fani Sani;51.0;61801.0;3476.98;3.666;15097.0
2893;660876;2020-01-09 20:34:13;create package;Wil van der Aalst;34.0;48846.0;4151.97;3.712;14886.0
2894;660876;2020-01-10 09:53:44;send package;Wil van der Aalst;34.0;48846.0;4151.97;3.712;14896.0
2895;660876;2020-01-10 19:41:23;package delivered;Wil van der Aalst;34.0;48846.0;4151.97;3.712;14978.0
2896;660877;2020-01-10 00:00:00;create package;Claudia Graf;54.0;29653.0;6956.97;5.075;14889.0
2897;660877;2020-01-10 13:34:16;send package;Claudia Graf;54.0;29653.0;6956.97;5.075;14931.0
2898;660877;2020-01-13 16:14:51;package delivered;Claudia Graf;54.0;29653.0;6956.97;5.075;15058.0
2899;660878;2020-01-10 14:14:35;create package;Mahnaz Qafari;40.0;83924.0;1633.98;2.861;14935.0
2900;660878;2020-01-10 16:56:13;send package;Mahnaz Qafari;40.0;83924.0;1633.98;2.861;14959.0
2901;660878;2020-01-14 10:22:34;failed delivery;Mahnaz Qafari;40.0;83924.0;1633.98;2.861;15102.0
2902;660878;2020-01-15 13:02:55;package delivered;Mahnaz Qafari;40.0;83924.0;1633.98;2.861;15244.0
2903;660879;2020-01-10 15:24:59;create package;Mahsa Bafrani;58.0;35775.0;788.98;2.17;14949.0
2904;660879;2020-01-13 12:29:04;send package;Mahsa Bafrani;58.0;35775.0;788.98;2.17;15025.0
2905;660879;2020-01-14 16:08:11;package delivered;Mahsa Bafrani;58.0;35775.0;788.98;2.17;15158.0
2906;660880;2020-01-10 15:59:03;create package;Junxiong Gao;52.0;96270.0;6725.0;2.8960000000000004;14957.0
2907;660880;2020-01-10 17:41:34;send package;Junxiong Gao;52.0;96270.0;6725.0;2.8960000000000004;14964.0
2908;660880;2020-01-10 17:53:42;package delivered;Junxiong Gao;52.0;96270.0;6725.0;2.8960000000000004;14969.0
2909;660881;2020-01-13 08:38:47;create package;Lisa Mannel;51.0;44449.0;1913.98;2.366;14991.0
2910;660881;2020-01-13 12:33:35;send package;Lisa Mannel;51.0;44449.0;1913.98;2.366;15027.0
2911;660881;2020-01-13 14:35:40;package delivered;Lisa Mannel;51.0;44449.0;1913.98;2.366;15037.0
2912;660882;2020-01-13 10:13:47;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;1433.99;2.087;15002.0
2913;660882;2020-01-13 11:33:57;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;1433.99;2.087;15016.0
2914;660882;2020-01-13 15:45:16;failed delivery;Anahita Farhang Ghahfarokhi;58.0;42513.0;1433.99;2.087;15049.0
2915;660882;2020-01-14 10:41:47;failed delivery;Anahita Farhang Ghahfarokhi;58.0;42513.0;1433.99;2.087;15106.0
2916;660882;2020-01-14 11:41:48;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;1433.99;2.087;15119.0
2917;660883;2020-01-13 11:23:48;create package;Christine Dobbert;43.0;59702.0;1037.96;3.3480000000000003;15013.0
2918;660883;2020-01-13 17:18:55;send package;Christine Dobbert;43.0;59702.0;1037.96;3.3480000000000003;15071.0
2919;660883;2020-01-14 09:54:12;package delivered;Christine Dobbert;43.0;59702.0;1037.96;3.3480000000000003;15096.0
2920;660884;2020-01-13 12:43:04;create package;Seran Uysal;40.0;69940.0;2873.99;2.391;15029.0
2921;660884;2020-01-13 12:58:15;send package;Seran Uysal;40.0;69940.0;2873.99;2.391;15032.0
2922;660884;2020-01-14 14:21:32;package delivered;Seran Uysal;40.0;69940.0;2873.99;2.391;15133.0
2923;660885;2020-01-13 15:07:11;create package;Tobias Brockhoff;30.0;69038.0;2659.97;2.83;15042.0
2924;660885;2020-01-13 15:20:24;send package;Tobias Brockhoff;30.0;69038.0;2659.97;2.83;15044.0
2925;660885;2020-01-13 16:35:29;package delivered;Tobias Brockhoff;30.0;69038.0;2659.97;2.83;15063.0
2926;660886;2020-01-13 16:05:24;create package;Gyunam Park;55.0;27275.0;9782.97;7.241;15055.0
2927;660886;2020-01-14 14:25:29;send package;Gyunam Park;55.0;27275.0;9782.97;7.241;15135.0
2928;660886;2020-01-14 17:02:00;package delivered;Gyunam Park;55.0;27275.0;9782.97;7.241;15170.0
2929;660887;2020-01-13 19:32:36;create package;Luis Santos;48.0;37644.0;6414.99;4.128;15081.0
2930;660887;2020-01-14 15:00:23;send package;Luis Santos;48.0;37644.0;6414.99;4.128;15141.0
2931;660887;2020-01-14 16:59:58;package delivered;Luis Santos;48.0;37644.0;6414.99;4.128;15169.0
2932;660888;2020-01-14 10:22:32;create package;Marco Pegoraro;50.0;91248.0;4101.95;5.079;15101.0
2933;660888;2020-01-14 15:29:45;send package;Marco Pegoraro;50.0;91248.0;4101.95;5.079;15147.0
2934;660888;2020-01-14 20:48:36;package delivered;Marco Pegoraro;50.0;91248.0;4101.95;5.079;15185.0
2935;660889;2020-01-14 14:54:54;create package;Majid Rafiei;46.0;74370.0;409.97;3.24;15140.0
2936;660889;2020-01-15 15:35:51;send package;Majid Rafiei;46.0;74370.0;409.97;3.24;15271.0
2937;660889;2020-01-15 18:26:49;package delivered;Majid Rafiei;46.0;74370.0;409.97;3.24;15301.0
2938;660890;2020-01-14 15:55:51;create package;Christina Rensinghof;41.0;17020.0;988.96;2.692;15153.0
2939;660890;2020-01-15 11:31:30;send package;Christina Rensinghof;41.0;17020.0;988.96;2.692;15221.0
